#date+time,022-pwl,022-bwl,022-harmwl,date,valid,rolling_sum
10-29-2001 0700,1.788,2.045,1.766,2001-10-29 07:00:00,True,30.0
10-29-2001 0706,1.798,,1.77,2001-10-29 07:06:00,False,30.0
10-29-2001 0712,1.803,,1.774,2001-10-29 07:12:00,False,30.0
10-29-2001 0718,1.804,,1.778,2001-10-29 07:18:00,False,30.0
10-29-2001 0724,1.806,,1.782,2001-10-29 07:24:00,False,30.0
10-29-2001 0730,1.797,2.055,1.785,2001-10-29 07:30:00,True,30.0
10-29-2001 0736,1.801,,1.788,2001-10-29 07:36:00,False,30.0
10-29-2001 0742,1.799,,1.791,2001-10-29 07:42:00,False,30.0
10-29-2001 0748,1.812,,1.793,2001-10-29 07:48:00,False,30.0
10-29-2001 0754,1.815,,1.795,2001-10-29 07:54:00,False,30.0
10-29-2001 0800,1.806,2.063,1.797,2001-10-29 08:00:00,True,30.0
10-29-2001 0806,1.802,,1.799,2001-10-29 08:06:00,False,30.0
10-29-2001 0812,1.807,,1.8,2001-10-29 08:12:00,False,30.0
10-29-2001 0818,1.815,,1.801,2001-10-29 08:18:00,False,30.0
10-29-2001 0824,1.805,,1.801,2001-10-29 08:24:00,False,30.0
10-29-2001 0830,1.796,2.053,1.801,2001-10-29 08:30:00,True,30.0
10-29-2001 0836,1.799,,1.801,2001-10-29 08:36:00,False,30.0
10-29-2001 0842,1.803,,1.8,2001-10-29 08:42:00,False,30.0
10-29-2001 0848,1.796,,1.799,2001-10-29 08:48:00,False,30.0
10-29-2001 0854,1.792,,1.798,2001-10-29 08:54:00,False,30.0
10-29-2001 0900,1.793,2.050,1.797,2001-10-29 09:00:00,True,30.0
10-29-2001 0906,1.796,,1.795,2001-10-29 09:06:00,False,30.0
10-29-2001 0912,1.77,,1.793,2001-10-29 09:12:00,False,30.0
10-29-2001 0918,1.777,,1.79,2001-10-29 09:18:00,False,30.0
10-29-2001 0924,1.784,,1.787,2001-10-29 09:24:00,False,30.0
10-29-2001 0930,1.776,2.032,1.784,2001-10-29 09:30:00,True,30.0
10-29-2001 0936,1.774,,1.781,2001-10-29 09:36:00,False,30.0
10-29-2001 0942,1.775,,1.778,2001-10-29 09:42:00,False,30.0
10-29-2001 0948,1.768,,1.774,2001-10-29 09:48:00,False,30.0
10-29-2001 0954,1.766,,1.77,2001-10-29 09:54:00,False,30.0
10-29-2001 1000,1.774,2.030,1.766,2001-10-29 10:00:00,True,30.0
10-29-2001 1006,1.768,,1.762,2001-10-29 10:06:00,False,30.0
10-29-2001 1012,1.755,,1.758,2001-10-29 10:12:00,False,30.0
10-29-2001 1018,1.753,,1.753,2001-10-29 10:18:00,False,30.0
10-29-2001 1024,1.758,,1.748,2001-10-29 10:24:00,False,30.0
10-29-2001 1030,1.749,2.004,1.744,2001-10-29 10:30:00,True,30.0
10-29-2001 1036,1.737,,1.739,2001-10-29 10:36:00,False,30.0
10-29-2001 1042,1.744,,1.734,2001-10-29 10:42:00,False,30.0
10-29-2001 1048,1.748,,1.729,2001-10-29 10:48:00,False,30.0
10-29-2001 1054,1.737,,1.724,2001-10-29 10:54:00,False,30.0
10-29-2001 1100,1.735,1.990,1.719,2001-10-29 11:00:00,True,30.0
10-29-2001 1106,1.729,,1.714,2001-10-29 11:06:00,False,30.0
10-29-2001 1112,1.714,,1.709,2001-10-29 11:12:00,False,30.0
10-29-2001 1118,1.711,,1.704,2001-10-29 11:18:00,False,30.0
10-29-2001 1124,1.714,,1.699,2001-10-29 11:24:00,False,30.0
10-29-2001 1130,1.707,1.962,1.694,2001-10-29 11:30:00,True,30.0
10-29-2001 1136,1.696,,1.689,2001-10-29 11:36:00,False,30.0
10-29-2001 1142,1.698,,1.684,2001-10-29 11:42:00,False,30.0
10-29-2001 1148,1.698,,1.68,2001-10-29 11:48:00,False,30.0
10-29-2001 1154,1.691,,1.675,2001-10-29 11:54:00,False,30.0
10-29-2001 1200,1.689,1.942,1.67,2001-10-29 12:00:00,True,30.0
10-29-2001 1206,1.677,,1.665,2001-10-29 12:06:00,False,30.0
10-29-2001 1212,1.669,,1.661,2001-10-29 12:12:00,False,30.0
10-29-2001 1218,1.66,,1.656,2001-10-29 12:18:00,False,30.0
10-29-2001 1224,1.652,,1.652,2001-10-29 12:24:00,False,30.0
10-29-2001 1230,1.66,1.918,1.648,2001-10-29 12:30:00,True,30.0
10-29-2001 1236,1.661,,1.644,2001-10-29 12:36:00,False,30.0
10-29-2001 1242,1.647,,1.64,2001-10-29 12:42:00,False,30.0
10-29-2001 1248,1.636,,1.636,2001-10-29 12:48:00,False,30.0
10-29-2001 1254,1.638,,1.632,2001-10-29 12:54:00,False,30.0
10-29-2001 1300,1.64,1.899,1.628,2001-10-29 13:00:00,True,30.0
10-29-2001 1306,1.647,,1.625,2001-10-29 13:06:00,False,30.0
10-29-2001 1312,1.62,,1.622,2001-10-29 13:12:00,False,30.0
10-29-2001 1318,1.619,,1.619,2001-10-29 13:18:00,False,30.0
10-29-2001 1324,1.625,,1.616,2001-10-29 13:24:00,False,30.0
10-29-2001 1330,1.624,1.884,1.613,2001-10-29 13:30:00,True,30.0
10-29-2001 1336,1.612,,1.61,2001-10-29 13:36:00,False,30.0
10-29-2001 1342,1.604,,1.608,2001-10-29 13:42:00,False,30.0
10-29-2001 1348,1.605,,1.606,2001-10-29 13:48:00,False,30.0
10-29-2001 1354,1.613,,1.604,2001-10-29 13:54:00,False,30.0
10-29-2001 1400,1.621,1.880,1.602,2001-10-29 14:00:00,True,30.0
10-29-2001 1406,1.604,,1.601,2001-10-29 14:06:00,False,30.0
10-29-2001 1412,1.607,,1.599,2001-10-29 14:12:00,False,30.0
10-29-2001 1418,1.603,,1.598,2001-10-29 14:18:00,False,30.0
10-29-2001 1424,1.592,,1.597,2001-10-29 14:24:00,False,30.0
10-29-2001 1430,1.595,1.853,1.596,2001-10-29 14:30:00,True,30.0
10-29-2001 1436,1.591,,1.596,2001-10-29 14:36:00,False,30.0
10-29-2001 1442,1.591,,1.595,2001-10-29 14:42:00,False,30.0
10-29-2001 1448,1.595,,1.595,2001-10-29 14:48:00,False,30.0
10-29-2001 1454,1.599,,1.595,2001-10-29 14:54:00,False,30.0
10-29-2001 1500,1.599,1.855,1.596,2001-10-29 15:00:00,True,30.0
10-29-2001 1506,1.598,,1.596,2001-10-29 15:06:00,False,30.0
10-29-2001 1512,1.604,,1.597,2001-10-29 15:12:00,False,30.0
10-29-2001 1518,1.606,,1.598,2001-10-29 15:18:00,False,30.0
10-29-2001 1524,1.605,,1.599,2001-10-29 15:24:00,False,30.0
10-29-2001 1530,1.614,1.870,1.601,2001-10-29 15:30:00,True,30.0
10-29-2001 1536,1.608,,1.602,2001-10-29 15:36:00,False,30.0
10-29-2001 1542,1.599,,1.604,2001-10-29 15:42:00,False,30.0
10-29-2001 1548,1.623,,1.606,2001-10-29 15:48:00,False,30.0
10-29-2001 1554,1.612,,1.608,2001-10-29 15:54:00,False,30.0
10-29-2001 1600,1.624,1.878,1.611,2001-10-29 16:00:00,True,30.0
10-29-2001 1606,1.634,,1.614,2001-10-29 16:06:00,False,30.0
10-29-2001 1612,1.634,,1.616,2001-10-29 16:12:00,False,30.0
10-29-2001 1618,1.648,,1.62,2001-10-29 16:18:00,False,30.0
10-29-2001 1624,1.629,,1.623,2001-10-29 16:24:00,False,30.0
10-29-2001 1630,1.651,1.904,1.626,2001-10-29 16:30:00,True,30.0
10-29-2001 1636,1.646,,1.63,2001-10-29 16:36:00,False,30.0
10-29-2001 1642,1.644,,1.634,2001-10-29 16:42:00,False,30.0
10-29-2001 1648,1.655,,1.638,2001-10-29 16:48:00,False,30.0
10-29-2001 1654,1.664,,1.642,2001-10-29 16:54:00,False,30.0
10-29-2001 1700,1.66,1.914,1.646,2001-10-29 17:00:00,True,30.0
10-29-2001 1706,1.662,,1.651,2001-10-29 17:06:00,False,30.0
10-29-2001 1712,1.675,,1.655,2001-10-29 17:12:00,False,30.0
10-29-2001 1718,1.676,,1.66,2001-10-29 17:18:00,False,30.0
